SpeciesLatinName,SpeciesCommonName,Tissue,MammalNumberHorvath,Order,adult_mass_g,gestation_y,maturity_y,max_lifespan_y,age_range_lo,age_range_hi,n_samples,TxEx2-,BivProm2+,BivProm2-,ReprPC1+,ReprPC1-,BivProm1+,BivProm1-,EnhWk4-,TxEx1-,PromF5+,PromF5-,TxEnh4-,TxEx3-,EnhA17-,BivProm4+,BivProm4-,Tx7-,PromF4+,PromF4-,TxEnh5-,TxWk2-,BivProm3+,BivProm3-,EnhA2-,TxWk1-,TSS1+,TSS1-,EnhWk8-,EnhA6-,EnhWk3-,Tx6-,Tx5-,TSS2+,TSS2-,Tx8-,ReprPC4-,Quies3-,ReprPC2+,ReprPC2-,ReprPC6-,ReprPC3-,EnhA18-,PromF3+,PromF3-,TxEx4-,ReprPC5-,TxEnh8-,ReprPC7-,EnhA19-,Tx4-,PromF2+,Quies1-,Acet2-,PromF1+
Papio hamadryas,Olive baboon,Cortex,1.4.3,Primates,18000.0,0.468493151,4.487671233,37.5,-0.001384335,0.609066667,105,-0.02170694,0.112290012,0.102250196,0.108261469,0.095906111,0.114662007,0.092849594,0.101833426,-0.024737077,0.086555641,0.081609291,-0.046689445,0.042785193,0.102180038,0.091707288,0.084568193,0.034301999,0.041414157,-0.014352302,0.07406617,0.056883784,0.105202655,0.102788372,0.086699903,0.067930751,-0.002787606,0.015007761,0.100148097,0.075993093,0.101816384,0.048458819,0.042121722,0.078023942,0.089076055,0.083982971,0.087743426,0.06915483,0.107522482,0.104500104,0.100723673,0.098877254,0.103503012,0.035340752,0.014627288,-0.088582934,0.103715686,0.021042518,0.09838398,0.101333715,0.014992357,0.090551562,0.073535684,0.092147203,0.041361373
Papio hamadryas,Olive baboon,Heart,1.4.3,Primates,18000.0,0.468493151,4.487671233,37.5,0.159466667,0.609066667,47,0.066518013,0.019385557,-0.002504446,-0.035397088,-0.030090387,0.058057626,0.039725424,0.070217845,0.056640311,0.029185919,0.025080798,0.058342096,0.070373102,0.070950971,-0.018004702,0.025430685,0.061242346,-0.005452238,-0.037350245,0.070577702,0.08199584,0.021784716,0.046418065,0.04676071,0.063676332,-0.023619027,-0.050269209,0.072077669,0.089048172,0.056577986,0.060228443,0.067721336,-0.02110404,-0.002768481,0.068163837,0.063996588,0.059981928,-0.030545742,0.057237287,0.053146604,0.06423074,0.096943392,-0.018779417,-0.006145195,0.03448895,0.059500265,0.0366011,0.066635385,0.063029926,0.059952889,0.025510671,0.060530237,0.06341958,0.002178506
Papio hamadryas,Olive baboon,Liver,1.4.3,Primates,18000.0,0.468493151,4.487671233,37.5,0.159466667,0.609066667,50,0.006531243,0.108600202,0.103814754,0.080730146,0.063094174,0.130067942,0.082350026,-0.05573984,-0.004399071,0.104372879,0.122434927,0.018602299,-0.02277371,-0.030409544,0.073867075,0.035066565,-0.008252722,-0.065974757,-0.088626021,-0.005631998,0.011863646,0.093318908,0.06159238,-0.045365761,-0.036477754,0.064951923,-0.060973193,-0.033095451,-0.037008146,-0.034061594,-0.026016174,0.001993772,0.03056052,0.07042101,0.002582236,-0.057971332,-0.055773714,0.05315148,-0.02493388,-0.009984244,-0.019863661,0.021519156,0.001916836,0.051447471,-0.003477062,0.037633936,-0.005836638,0.008360078,0.041932871,0.013784102,0.083141011,-0.066617772,-0.043445835,-0.011433425
Peromyscus californicus,California mouse,Tail,9.5.9,Rodentia,42.0,0.082191781,0.126027397,5.5,0.015090909,0.5,16,-0.626602896,0.967916601,0.952269546,0.585266982,0.004367198,0.940521842,0.824686802,-0.647520542,-0.747546927,0.768964483,0.213929904,-0.773699174,-0.568888279,-0.309450703,0.591327359,-0.254925717,-0.421026474,-0.765530904,0.377986469,-0.465221877,-0.31878595,0.353384982,0.408791392,-0.384235423,-0.348406222,0.82737643,0.498092251,-0.45735665,-0.536334019,-0.390508995,-0.392259289,-0.425259859,0.757336007,0.620714621,-0.524260509,-0.693617222,-0.747309239,0.471397272,-0.037320196,-0.139712214,-0.766805062,-0.039336351,0.98485862,-0.477273514,-1.033029108,-0.175640415,-0.42894202,-0.464127814,0.402411407,-0.413602766,0.094201742,-0.914607779,-0.345589356,-0.319991521
Peromyscus eremicus,Cactus mouse,Tail,9.5.10,Rodentia,25.0,0.071232877,0.353424658,7.4,0.021621622,0.359459459,17,-0.258797678,0.681636988,0.424232773,0.326097879,-0.106084345,0.63524796,0.363342281,-0.030763187,-0.354749412,-0.013600747,-0.509964759,-0.453278216,-0.021120424,0.19303788,0.240326565,0.031644315,0.239607149,-0.194591075,-0.228154341,-0.101658829,-0.157368657,0.250453838,0.07194059,-0.435683093,0.280612159,-0.227002896,0.034479187,-0.015548365,-0.091517918,-0.214426935,0.398512993,-0.021727041,0.151772936,0.276238111,-0.042505897,-0.092848576,0.376747981,-0.167835797,-0.022769058,0.135339622,-0.218942543,0.214130171,-0.014504248,-0.955256966,-0.738592209,0.265925729,-0.287780846,-0.288465395,-0.104323975,0.124843279,0.248698102,-0.211466776,-0.109551063,-0.380548291
Peromyscus leucopus,White-footed mouse,Brain,9.5.11,Rodentia,23.0,0.071232877,0.2,7.9,0.073839662,0.29535865,7,0.916801571,0.806491591,0.679245764,0.93388221,0.625198478,0.973405616,0.715262495,0.817737372,0.825661576,0.776914941,0.487014864,0.902144797,1.002855175,0.779847805,1.004347389,0.937984225,0.381428304,0.022389834,0.26590352,0.968188408,0.823236909,0.785667603,0.906751609,0.777884164,0.766976957,-0.243742677,0.129983083,0.77197052,0.850103049,0.877318816,0.378479744,0.733023722,0.872224593,-0.169136512,0.854034695,0.393968874,0.629613026,0.874385325,0.867816909,0.965120892,0.80269329,0.937154245,1.011774846,0.119141722,0.694750017,0.991250429,0.787958984,0.549325944,0.842867719,0.137019719,0.929003919,0.751174901,0.571223152,0.413583195
Peromyscus leucopus,White-footed mouse,Liver,9.5.11,Rodentia,23.0,0.071232877,0.2,7.9,0.073839662,0.29535865,8,-0.568992824,0.912821632,0.768123368,0.707101716,0.067854296,0.95599096,0.857749001,-0.674925126,-0.50792657,0.948698069,0.855276542,-0.517531098,0.060012124,-0.274255721,0.899484144,-0.35333232,-0.611246553,0.381882604,0.293635767,-0.309120725,-0.472582388,0.832073451,0.189318029,-0.694068549,-0.359020085,0.205990759,0.40799646,-0.608734018,-0.712203556,-0.501310379,-0.188486738,-0.34725122,0.719339471,0.840211202,-0.348857882,-0.672875083,-0.321686818,0.537507263,-0.566163196,-0.534393886,-0.671958854,-0.120697328,0.460216252,0.258472151,-0.484091048,-0.017230291,-0.604675291,-0.160912934,0.480778336,-0.299298351,0.063079214,-0.543346205,-0.480507751,0.378593415
Peromyscus leucopus,White-footed mouse,Tail,9.5.11,Rodentia,23.0,0.071232877,0.2,7.9,0.010506329,0.453164557,16,-0.531027341,0.621673294,0.421002612,0.318819406,0.083462266,0.555139582,0.338505836,-0.168985358,-0.396104334,0.448232499,0.199306894,0.046010911,0.161386053,0.158611332,0.339153044,-0.060476909,-0.122929057,-0.232600602,-0.275913992,0.086900266,0.516620413,0.476539145,0.294989082,-0.050964729,0.053952214,0.110832569,-0.212599325,0.092624278,-0.049956495,0.264157926,-0.295074877,0.037892828,0.049699991,-0.026553204,-0.202732444,-0.222352646,-0.274894512,0.315804872,0.150143406,0.304433854,-0.120710556,0.322513965,-0.384712978,-0.135518122,-0.556444855,0.442790361,-0.442686652,-0.178512417,0.503417427,-0.31809633,0.300328324,-0.151633237,0.147575864,0.464132631
Peromyscus maniculatus,Eastern deer mouse,Brain,9.5.12,Rodentia,20.5,0.065753425,0.134246575,8.3,0.070281124,0.291164659,12,-0.000739921,0.110168993,-0.61901943,0.04460782,-0.734613874,0.121377492,-0.179520263,-0.587627798,-0.390308532,0.322855237,-0.445688212,-0.403695057,0.236121955,-0.18865635,-0.138578574,-0.675201427,0.441536909,-0.368310116,-0.004535671,-0.052008449,-0.177312045,0.585514013,-0.496859056,-0.697805489,0.4696862,-0.01889378,-0.497127889,0.081334005,-0.795602069,-0.625748896,0.63051716,-0.073853377,-0.042549352,0.244607835,-0.629688739,0.791451739,0.553250519,0.646847941,-0.34275139,-0.143641576,-0.28225248,0.020697661,-0.205105535,-0.685661083,-0.574323207,-0.381064156,-0.714625364,0.156700368,0.286300319,0.217229956,-0.832612254,0.848909999,-0.03283522,-0.440031513
Peromyscus maniculatus,Eastern deer mouse,Liver,9.5.12,Rodentia,20.5,0.065753425,0.134246575,8.3,0.070281124,0.291164659,13,0.257122464,1.190885869,1.090227389,1.193174188,-0.38685576,1.168971441,1.055365489,-0.677956567,0.722965397,0.965009865,0.960343185,0.685476142,-0.226586966,-0.542554112,1.187066036,0.534383215,0.142773077,0.631722362,-0.228013805,-0.054843675,-0.502066234,1.179513536,-0.567503854,-0.674643188,-0.328556652,0.992341501,0.857428147,-0.690643489,-0.710694933,-0.548089701,0.08416419,-0.195795503,0.827321097,1.106643578,-0.002117031,-0.732443484,-0.68443312,0.364517648,-0.739757364,-0.676382245,-0.755894606,-0.440849895,0.799066591,1.0903,0.617594176,-0.715693331,0.602305183,-0.357633162,0.772363554,0.73616484,0.4670237,-0.741461154,-0.658668843,0.58064838
Peromyscus maniculatus,Eastern deer mouse,Tail,9.5.12,Rodentia,20.5,0.065753425,0.134246575,8.3,0.01,0.340963855,25,-0.152030002,0.912069609,0.954823685,0.783690501,0.453807513,1.005612468,0.877966259,0.534727549,-0.14921166,0.464379207,0.376916389,-0.022142746,0.233863474,0.60705183,0.46119667,0.465794472,0.278714643,-0.604849005,-0.423922139,0.443292504,0.118912118,0.948973299,0.541027731,0.112501809,0.488146104,0.095099324,-0.148303124,0.330597436,0.255693951,0.481076523,0.321926676,0.13538226,0.073768352,0.379447611,0.620608553,-0.063929712,0.355775717,0.872546607,0.610012237,0.555941556,0.298910752,0.521272235,0.322540636,-0.631779164,-0.743516279,0.666420592,0.234090249,0.295005393,0.637490087,0.003415933,0.418712096,-0.210427108,0.316759715,0.212514998
Peromyscus polionotus,Oldfield mouse,Tail,9.5.13,Rodentia,14.0,0.065753425,0.076712329,5.5,0.015090909,0.347272727,16,-0.40721593,1.251784746,1.159287832,1.155691483,0.578148867,1.292116711,0.959713826,0.496168844,-0.269000528,0.992450554,0.767713028,0.392957033,0.485267503,0.865800514,1.081897919,0.622006008,0.628980055,-0.347801227,0.119022138,0.61411009,0.646257035,1.178484051,0.830882581,0.409450152,0.919947132,0.569617351,0.203373231,0.625698216,0.681240556,0.792854965,0.713398956,0.667851075,0.729062565,0.787320645,0.91148344,-0.093424656,0.479263654,1.122796451,0.557010125,0.710164259,0.119592055,0.768620648,0.298174051,-0.967414537,-1.143027215,0.885261364,-0.150738837,-0.296340513,0.986843757,0.922975665,0.814644915,-0.4161213,0.724161967,0.043439523
Phoca vitulina,Harbor seal,Blood,5.9.1,Carnivora,115000.0,0.693150685,3.5,48.0,0.010780287,1.0,57,-0.041577872,0.065351199,0.051812374,0.061831044,0.043269921,0.061222344,0.025911042,-0.041295796,-0.041386169,0.04673234,0.018218327,-0.050924119,-0.051585997,-0.051727495,0.023344172,-0.057702069,-0.024277116,0.020083207,9.32e-05,-0.046409064,-0.04310755,0.062337124,-0.044332523,-0.069241115,-0.02441982,0.009594772,-0.008582289,-0.04116575,-0.043612097,-0.063885714,-0.014204636,-0.042845473,0.026249697,-0.012775747,-0.039430095,-0.029020075,-0.031079783,0.059820399,-0.006533244,-0.050272712,-0.048204364,-0.049744347,0.004799471,-0.052663009,-0.029856755,-0.035929342,-0.064599005,-0.048160283,-0.052751222,-0.038958426,-0.063620779,-0.039130907,-0.049151232,-0.003200528
Phoca vitulina,Harbor seal,Skin,5.9.1,Carnivora,115000.0,0.693150685,3.5,48.0,0.081335616,0.730022831,11,0.062200064,0.064426723,0.045163281,0.067122091,0.042391041,0.084270705,0.053921621,0.029263029,0.058088918,0.076586752,0.03324736,0.058975772,0.051004782,0.033230299,0.085603114,0.028404607,0.053973331,-0.032003442,-0.03366415,0.052370916,0.038276265,0.062769828,0.030942303,0.017757477,0.059315339,0.001931429,-0.028868399,0.041161772,0.029420868,0.028680211,0.0561029,0.04822436,0.047445676,0.037149911,0.052816304,0.036260624,0.049237536,0.024719576,0.024837323,0.023829891,0.032868442,0.03274466,0.033083677,-0.009968102,0.03205934,0.027560595,0.052378065,0.033434746,0.038851085,0.051780737,0.030988055,0.037880015,0.020720271,0.008309785
Phyllostomus discolor,Pale spear-nosed bat,Skin,8.4.5,Chiroptera,43.4,0.287671233,2.0,18.0,0.0,0.983333333,50,-0.056865089,0.170318869,0.144006061,0.163745079,0.132134876,0.166643281,0.150296672,-0.154819816,-0.007045527,0.158917336,0.151237865,0.085665135,-0.069345817,-0.092808829,0.12372961,-0.057716441,-0.004905691,-0.055022108,-0.032115826,-0.057514955,-0.143069877,0.138317223,-0.043748377,-0.099832094,-0.062458543,0.020684754,-0.013854019,-0.152488413,-0.1382287,-0.099460793,-0.034373087,-0.110049118,0.135979529,0.107363204,-0.088934096,-0.160484579,-0.144664612,0.142073861,-0.098155154,-0.151934944,-0.14796429,-0.144343497,-0.062087866,0.084116362,-0.082507074,-0.067773865,0.014380226,-0.135038634,0.084580943,-0.019552397,-0.026721346,-0.161351066,-0.15876419,0.102463802
Phyllostomus hastatus,Greater spear-nosed bat,Skin,8.4.6,Chiroptera,81.0,0.328767123,2.0,22.0,0.0,0.75,71,-0.12838096,0.171931803,0.157054408,0.16718025,0.136900012,0.162277129,0.164722056,-0.147488216,-0.100980173,0.159925228,0.151632998,-0.008247113,-0.130464594,-0.067395395,0.125559949,0.046784415,-0.065144354,0.006405167,0.073685443,-0.130817559,-0.154355056,0.151088709,0.031381002,-0.044374626,-0.122350869,0.105957181,0.095907544,-0.149289047,-0.139202958,-0.060868316,-0.067994259,-0.145536041,0.165302206,0.129662758,-0.112258906,-0.151471017,-0.150531635,0.15185232,-0.059907356,-0.145609212,-0.140015553,-0.073758027,-0.055440225,0.123326187,-0.071352528,-0.061077392,-0.01728011,-0.141789971,0.041463349,-0.03727465,-0.020870382,-0.167805246,-0.151394259,0.072544133
Propithecus coquereli,Coquerel's sifaka,Blood,1.2.3,Primates,4189.27,0.386273973,3.813726027,30.59,0.003269042,0.932330827,3,-0.054203819,0.068062607,0.056631019,0.058693472,0.027306738,0.069588751,-0.004365443,-0.070008019,-0.069024335,0.06107807,0.05792418,-0.062505089,-0.058685084,-0.069972767,-0.046792198,-0.048584978,-0.066048333,-0.068381523,-0.059327008,-0.070055029,-0.068335968,0.056882224,-0.056118452,-0.070076786,-0.068278841,0.002849069,-0.058654025,-0.069746982,-0.069303456,-0.069312508,-0.069386056,-0.063922343,0.070100062,0.057053208,-0.069680777,-0.070088628,-0.068590091,0.041832865,-0.067586622,-0.066852834,-0.069492312,-0.063619638,-0.048424159,-0.05652122,-0.032889868,-0.064589627,-0.069964951,-0.068434071,-0.067844973,-0.066094305,-0.054638926,-0.069874445,-0.070087306,0.068887956
Propithecus coquereli,Coquerel's sifaka,Blood&Skin,1.2.3,Primates,4189.27,0.386273973,3.813726027,30.59,0.003269042,0.932330827,4,-0.017897685,0.053450392,0.029582267,0.024357014,0.012405814,0.053174108,-0.006392025,-0.050950798,-0.033587071,0.043505124,0.027466502,-0.010238883,-0.04579308,-0.037926702,-0.001387931,-0.002350886,-0.065441145,-0.067610002,-0.072490083,-0.060253116,-0.078555349,0.068416087,-0.027360463,-0.026643927,-0.083376595,-0.003103243,-0.065350235,-0.074031342,-0.03912995,-0.023640146,-0.08221338,-0.077382975,0.070523826,0.032229132,-0.035524535,-0.068264326,-0.083807527,0.017851199,-0.068510896,-0.062992203,-0.050226551,-0.06159116,-0.055609871,-0.013128401,0.002922121,-0.015323674,-0.027819475,-0.039815423,-0.029919695,-0.05410827,-0.016731424,-0.085328836,-0.068581736,0.040827846
Propithecus diadema,Diademed sifaka,Blood&Skin,1.2.1,Primates,5550.0,0.430136986,2.875342466,21.0,0.675714286,0.888095238,3,-0.399899789,0.355914989,0.041219622,0.342768448,0.176081905,0.385459684,-0.44303284,-0.435975241,-0.366872822,-0.401422402,-0.404318876,-0.402736837,-0.447768445,-0.430640198,0.05133291,-0.410316494,-0.113805206,0.436420173,0.419447313,-0.444231658,0.202112878,-0.274831847,-0.446377282,-0.412271587,0.279104965,0.41820153,-0.374640439,-0.342870754,-0.432457246,-0.414987145,0.441655606,0.162792548,-0.403855383,-0.403736522,-0.421984849,-0.443351026,0.19098983,0.333722189,-0.394921273,-0.443787531,-0.439856962,-0.421589839,-0.372978914,-0.398129229,-0.384785844,-0.413527202,-0.414223074,-0.434318881,-0.429311863,-0.264059947,-0.405919401,0.18386601,-0.442972404,0.411238562
Propithecus tattersalli,Golden-crowned sifaka,Blood,1.2.2,Primates,3545.0,0.404109589,4.498630137,26.0,0.135384615,0.978076923,3,-0.05231342,0.075248603,0.081607077,0.054028762,0.081379156,0.047616592,0.031141793,-0.074504242,-0.062103626,-0.018444811,0.036203131,-0.059301218,-0.061083513,-0.066238898,0.026238113,-0.027578681,-0.040364205,-0.035003432,-0.03514299,-0.05817487,-0.076249346,0.090227006,-0.054545761,-0.071081693,-0.057262338,0.027847802,-0.054586673,-0.065747589,-0.063374315,-0.074185626,-0.037692142,-0.059517293,-0.00565575,0.042455832,-0.05316709,-0.076558674,-0.067774533,0.043548664,-0.045403616,-0.08200138,-0.06095982,-0.08085496,-0.072932765,-0.066593231,-0.068865441,-0.062653897,-0.065802405,-0.063212557,-0.062939427,-0.050577887,-0.090085552,-0.078016663,-0.085928704,0.035151016
Propithecus tattersalli,Golden-crowned sifaka,Blood&Skin,1.2.2,Primates,3545.0,0.404109589,4.498630137,26.0,0.135384615,0.978076923,3,-0.05231342,0.075248603,0.081607077,0.054028762,0.081379156,0.047616592,0.031141793,-0.074504242,-0.062103626,-0.018444811,0.036203131,-0.059301218,-0.061083513,-0.066238898,0.026238113,-0.027578681,-0.040364205,-0.035003432,-0.03514299,-0.05817487,-0.076249346,0.090227006,-0.054545761,-0.071081693,-0.057262338,0.027847802,-0.054586673,-0.065747589,-0.063374315,-0.074185626,-0.037692142,-0.059517293,-0.00565575,0.042455832,-0.05316709,-0.076558674,-0.067774533,0.043548664,-0.045403616,-0.08200138,-0.06095982,-0.08085496,-0.072932765,-0.066593231,-0.068865441,-0.062653897,-0.065802405,-0.063212557,-0.062939427,-0.050577887,-0.090085552,-0.078016663,-0.085928704,0.035151016
Pteropus hypomelanus,Variable flying fox,Skin,8.5.4,Chiroptera,450.0,0.534246575,1.0,26.5,0.01509434,0.728301887,40,-0.02629224,0.13531823,0.112315893,0.123405609,0.099600273,0.118967698,0.093996342,-0.062964305,0.023543323,0.116390529,0.08798434,0.012849768,-0.016675983,0.012881973,0.063056662,0.008102982,0.010458314,0.018570601,0.008001763,-0.012895121,-0.053379736,0.108706551,0.081617811,-0.078010986,-0.003871243,0.023828647,0.018020666,-0.027124025,-0.050101934,-0.061953332,0.012448787,4.38e-05,0.036707179,0.068114431,0.003444202,-0.072077923,-0.043048464,0.034608633,0.004240923,-0.071360409,-0.047725363,-0.047248344,0.091405383,0.0070585,-0.017217244,0.052443612,0.069025418,-0.074009133,0.105922679,-0.003131212,0.024338101,-0.093811315,-0.089980014,-0.009218717
Pteropus poliocephalus,Grey-headed flying fox,Skin,8.5.5,Chiroptera,675.0,0.520547945,1.479452055,23.6,0.258474576,0.707627119,16,0.03808195,0.202492927,0.1591716,0.161687667,0.054371817,0.149937962,0.137122901,-0.107347067,0.107149015,0.181563788,0.140110427,0.110690707,0.043854343,0.053941533,0.154290268,0.084428087,0.095536486,0.019119623,0.041689644,0.074369645,-0.100747688,0.13765978,0.06620671,-0.087232166,0.009502941,0.150637193,0.029781881,-0.01435224,-0.063754827,-0.067301094,0.066323955,0.041061272,0.090485573,0.110418028,0.007962352,-0.137117466,-0.027163504,0.013358352,0.050108506,-0.176559025,-0.049965323,0.007508118,0.112340859,0.068223764,0.142234927,0.05323843,0.123475949,-0.047344811,0.040325574,0.077701597,0.040047718,-0.162083939,-0.122921894,-0.100645785
Pteropus pumilus,Little golden-mantled flying fox,Skin,8.5.6,Chiroptera,200.0,0.328767123,0.75,17.3,0.046242775,1.0,46,-0.048642496,0.1545568,0.109270298,0.128833205,0.053294828,0.099640428,0.113033969,-0.10404413,-0.01935718,0.131002532,0.081047984,0.022733652,-0.023267087,-0.033785144,0.041128312,-0.01855084,0.002422019,-0.064577422,0.004984035,-0.060847455,-0.11499977,0.080393079,-0.059768972,-0.084544856,-0.027913131,-0.013626675,-0.018751108,-0.068152098,-0.098218348,-0.100778088,0.006686752,-0.019825495,0.069157611,0.027652053,-0.027995976,-0.099644817,-0.045952412,0.123113656,-0.019001576,-0.106336224,-0.084808081,-0.056332758,0.104122739,0.016380818,-0.051714917,0.029436325,0.02969951,-0.114956412,0.104466995,-0.00297729,0.027715998,-0.101011265,-0.11278239,-0.043786709
Pteropus rodricensis,Rodriguez flying fox,Skin,8.5.7,Chiroptera,350.0,0.542465753,1.50000274,28.0,0.142857143,0.746428571,19,-0.045040605,0.143859857,0.162920271,0.137394888,0.163431487,0.140378775,0.132834953,-0.124046755,0.005224832,0.04532543,0.070122047,-0.042612562,-0.026382286,-0.059802615,0.042628694,0.027527828,0.021761282,0.051029145,0.001947027,-0.068607947,-0.099280086,0.027438978,0.068151379,-0.094743201,-0.010118965,0.03798495,0.026574997,-0.130312871,-0.029608957,-0.131562267,0.036425263,-0.017275345,0.096070718,0.059503171,-0.01673011,-0.065410896,-0.044430289,0.082012344,-0.037383772,-0.162878785,-0.094656489,0.090760002,-0.002974446,-0.082380157,-0.059917659,-0.04969235,-0.009731564,-0.082678037,0.003249237,-0.000266918,0.081371128,-0.093972019,-0.100964876,0.034570854
Pteropus vampyrus,Large flying fox,Skin,8.5.8,Chiroptera,872.0,0.454794521,2.0,24.0,0.025,0.933333333,51,-0.052051259,0.148289823,0.109732549,0.137488364,0.119247729,0.122869019,0.085533595,-0.066825482,-0.020377031,0.092318625,0.068938787,-0.033390015,-0.048900833,-7.9e-05,0.014717326,-0.004766496,-0.027983115,-0.04006041,-0.055061597,-0.043069548,-0.041764424,0.087156535,0.074313685,-0.055970733,-0.034655566,0.019476933,-0.02709422,-0.0449292,-0.052829292,-0.06120535,-0.017890947,-0.042055733,0.055856978,0.013322417,-0.038135361,-0.076563998,-0.089027997,0.092304391,0.021308185,-0.068410149,-0.023540365,-0.043952206,0.043703841,-0.080250805,-0.058509629,-0.003135178,0.046018572,-0.077757452,0.062547693,-0.038787987,0.028817936,-0.100902912,-0.020468627,-0.054205825
Rattus norvegicus,Brown rat,Adipose,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,38,-0.108163879,0.924139198,0.775073701,0.678400701,0.510404118,0.839397374,0.866859596,-0.07179711,-0.114776307,0.907290472,0.708482037,-0.07849496,-0.157801734,0.032396184,0.414920265,0.315118243,-0.10838964,0.157452007,0.264490954,-0.078738527,-0.164262563,0.907107286,0.477705488,0.342922141,-0.10761364,0.73838952,0.378607848,-0.091802638,0.050846705,0.122811966,-0.090879124,-0.179137159,0.768899934,0.585595327,-0.037843955,-0.183063114,-0.105177026,0.309030705,0.098311068,-0.060085895,-0.06180956,-0.017716206,-0.34266727,0.218355127,0.009941619,0.208836403,0.105934326,0.141675085,0.38415352,-0.110717552,0.032012238,-0.155178237,-0.014894821,-0.251742529
Rattus norvegicus,Brown rat,Blood,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.010094282,0.605656835,140,-0.022575249,1.090996485,0.970361776,1.086136911,0.833261853,1.023041985,0.946850943,-0.008236962,-0.069643474,0.991279967,0.791268332,-0.342932764,-0.172277483,0.047326385,0.980041205,-0.210074549,0.078139656,0.312966422,-0.064051342,-0.180790095,-0.323177776,1.007165718,0.501970452,-0.419520349,0.106862981,0.753534849,0.141348378,-0.031499896,-0.029989602,-0.28691444,0.174881029,0.012906891,0.955484948,0.660830099,-0.012432323,-0.088258552,0.086248407,1.035028648,0.293244116,-0.229170008,-0.287468065,-0.028650012,-0.050516382,0.027617869,-0.5335378,0.711334471,-0.556423616,-0.111424703,-0.066007087,0.002149098,-0.239709575,-0.082243448,-0.074233244,0.585267828
Rattus norvegicus,Brown rat,Brain,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.030282842,0.605656835,18,0.28091683,0.926161031,0.848447687,0.896365237,0.398867642,0.965544696,0.183355733,0.56589806,0.034742213,0.822850941,0.660549693,0.138260843,0.365758229,0.421871856,0.721306728,0.156743295,-0.239954487,-0.539624329,-0.57402115,0.404397737,0.581379989,0.17982041,0.545186697,0.253156083,0.318186914,0.110577173,-0.519607483,0.340136693,-0.177557876,0.57616468,-0.150334641,0.277329391,0.154265733,-0.469538561,0.096012206,0.625078219,0.049575168,0.246070794,0.711929378,0.720801378,0.496232355,0.406941793,0.144080261,0.126395713,-0.116704737,0.667020045,0.195044607,0.532948934,0.232172533,0.057220907,-0.302887542,0.340409286,0.299205675,0.484289739
Rattus norvegicus,Brown rat,Cerebellum,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,39,0.276445671,0.736068933,0.003540603,0.629815587,0.114123612,0.403870127,0.418217889,0.68014311,-0.083911129,0.216887384,0.395828775,-0.064162544,0.373485578,0.841034055,-0.072144115,0.242462312,0.349051203,0.348787858,0.441416128,0.162336965,0.525721695,0.870462667,0.503617961,0.435881675,0.402903727,0.479878656,0.262800939,0.608592959,0.634255348,0.614225023,0.351822262,0.439062439,-0.094652548,-0.054988708,0.580375102,0.579722457,0.381236591,0.599651183,0.716972514,0.828155725,0.738421852,0.882744751,-0.209381911,0.274153807,-0.751859899,0.734702166,0.178217136,0.457380641,0.768893998,0.229219843,0.877915189,0.548356274,0.753573202,0.260858812
Rattus norvegicus,Brown rat,Heart,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.030282842,0.605656835,30,-0.428834828,0.732032131,0.763949349,0.609446142,0.568951927,0.77796079,0.619967869,-0.314416697,-0.391181706,0.829391164,0.656105403,-0.152118726,-0.308109752,-0.334498202,0.571130132,0.344735178,-0.573197951,0.15709085,0.170739553,-0.195243582,-0.195278989,0.481325007,0.073921067,-0.167494228,-0.583214005,0.511826709,0.245512924,-0.34344539,-0.325012799,0.288255632,-0.571852354,-0.472812247,0.595391159,0.26200518,-0.455110583,-0.190657711,-0.548135107,0.009049532,0.418262101,0.012159294,-0.423318882,0.343418149,0.264571786,0.503834383,-0.23658322,0.053861788,-0.264344205,-0.087417112,0.329231406,-0.478242526,0.207639855,-0.425434886,-0.23204368,0.368538705
Rattus norvegicus,Brown rat,Liver,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.030282842,0.605656835,64,-0.058309872,1.059915298,1.004650306,0.817303658,0.626927798,0.969637314,0.962620808,-0.057908546,-0.123648416,0.906148953,0.913903543,-0.202564082,0.005209371,0.138084036,0.910059997,0.427161068,-0.040450899,0.386306016,0.362212734,0.029323574,0.110245955,0.945355864,0.776657126,-0.157119081,-0.07493468,0.570481108,0.407415072,0.004799554,0.035631318,0.049148143,-0.090255823,-0.06135783,0.757613022,0.722381507,-0.016354664,0.007676421,-0.106684396,0.596635463,0.371799522,0.2733598,-0.032441651,0.382929296,0.750788188,0.554259957,-0.166440023,0.510041824,-0.214749562,0.353732122,0.586778288,-0.040482657,0.633888107,-0.166749054,-0.041536321,0.768592244
